"order_id","presence_id","spacetime_volume_id","place_name_NL","place_name_NL_standardised","place_name_FR","place_name_FR_standardised","description","police_quarter","canton_of_small_claims_court","earliest_begin","latest_begin","earliest_end","latest_end","source","IIIF_manifest","IIIF_image_URI","IIIF_canvas_URI"
425,7115,4081,"Lindenlei","Lindenlei","quai aux tilleuls","Quai aux tilleuls","van recollettenlei t. coupure, rechter oever.",2,2,"1890-01-01T00:00:00",,,"1890-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/8K77UZSA","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=511&xywh=-645%2C0%2C4435%2C2685","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28%3ADS.1025/full/full/0/native.jpg"
426,7116,4082,"Lindenstraat","Lindenstraat","rue des tilleuls","Rue des tilleuls","van palingshuizen, langs hospice Guislain, tot kerkstraat.",6,2,"1890-01-01T00:00:00",,,"1890-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/8K77UZSA","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=511&xywh=-645%2C0%2C4435%2C2685","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28%3ADS.1025/full/full/0/native.jpg"
427,7117,4084,"Liverpoolstraat","Liverpoolstraat","rue de Liverpool","Rue de Liverpool","van meulesteedschesteenweg tot voorhavendreef.","H 3",2,"1890-01-01T00:00:00",,,"1890-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/8K77UZSA","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=511&xywh=-645%2C0%2C4435%2C2685","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28%3ADS.1025/full/full/0/native.jpg"
428,7118,4085,"Londenstraat","Londenstraat","rue de Londres","Rue de Londres","van voorhavendreef en gelijkloopend met deze tot voorhavenplaats.","H 3",1,"1890-01-01T00:00:00",,,"1890-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/8K77UZSA","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=511&xywh=-645%2C0%2C4435%2C2685","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28%3ADS.1025/full/full/0/native.jpg"
429,7119,4087,"Loostraat","Loostraat","rue de Loo","Rue de Loo","van kortrijkschesteenweg tot meerschstraat, s. Pieters-Aigem.","H 5",1,"1890-01-01T00:00:00",,,"1890-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/8K77UZSA","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=511&xywh=-645%2C0%2C4435%2C2685","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28%3ADS.1025/full/full/0/native.jpg"
430,7120,4089,"Luxemburgstraat","Luxemburgstraat","rue du luxembourg","Rue du luxembourg","van kleine ramstraat tot ramstraat.",2,2,"1890-01-01T00:00:00",,,"1890-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/8K77UZSA","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=511&xywh=-645%2C0%2C4435%2C2685","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28%3ADS.1025/full/full/0/native.jpg"
431,7121,4091,"Maagdestraat","Maagdestraat","rue de la pucelle","Rue de la pucelle","van violettenlei tot papegaaistraat.",2,2,"1890-01-01T00:00:00",,,"1890-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/8K77UZSA","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=511&xywh=-645%2C0%2C4435%2C2685","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28%3ADS.1025/full/full/0/native.jpg"
432,7122,4092,"Mageleinstraat","Mageleinstraat","rue magelein ou aux marjolaines","Rue magelein|Rue aux marjolaines","van aan het belfort tot kalanderstraat.",1,2,"1890-01-01T00:00:00",,,"1890-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/8K77UZSA","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=511&xywh=-645%2C0%2C4435%2C2685","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28%3ADS.1025/full/full/0/native.jpg"
433,7123,4095,"Maltebrugstraat","Maltebrugstraat","rue du pont de malte","Rue du pont de malte","van en tot kortrijkschesteenweg, s. pieters-aigem.","H 5",2,"1890-01-01T00:00:00",,,"1890-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/8K77UZSA","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=511&xywh=-645%2C0%2C4435%2C2685","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28%3ADS.1025/full/full/0/native.jpg"
434,7124,3850,"Mannekensaarde","Mannekensaarde",,,"ziet groot kanonplaats.",,,"1890-01-01T00:00:00",,,"1890-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/8K77UZSA","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=511&xywh=-645%2C0%2C4435%2C2685","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28%3ADS.1025/full/full/0/native.jpg"
435,7125,4096,"Maria-Theresiaplaats","Maria-theresiaplaats","place Marie-Thérèse","Place Marie-Thérèse","tusschen de wondelgem-, de Maria-Theresia, de vlot en de torekensstraat.",6,2,"1890-01-01T00:00:00",,,"1890-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/8K77UZSA","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=511&xywh=-645%2C0%2C4435%2C2685","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28%3ADS.1025/full/full/0/native.jpg"
436,7126,4097,"Maria-Theresiastraat","Maria-theresiastraat","r. Marie-Thérèse","Rue Marie-Thérèse","in den nieuwen rabotwijk, van de kerkstraat tot Maria-Theresiaplaats.",6,2,"1890-01-01T00:00:00",,,"1890-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/8K77UZSA","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=511&xywh=-645%2C0%2C4435%2C2685","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28%3ADS.1025/full/full/0/native.jpg"
437,7127,4092,"Marjoleinstraat","Marjoleinstraat",,,"ziet mageleinstraat.",,,"1890-01-01T00:00:00",,,"1890-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/8K77UZSA","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=511&xywh=-645%2C0%2C4435%2C2685","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28%3ADS.1025/full/full/0/native.jpg"
438,7128,4099,"Marnixstraat","Marnixstraat","rue Marnix","Rue Marnix","eerste straat links, van de kortrijkschesteenweg tot boulevard Leopold.","H 5",2,"1890-01-01T00:00:00",,,"1890-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/8K77UZSA","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=511&xywh=-645%2C0%2C4435%2C2685","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28%3ADS.1025/full/full/0/native.jpg"
439,7129,4100,"Marseillestraat","Marseillestraat","rue de Marseille","Rue de Marseille","van Londenstraat tot voorhavendreef.","H 3",1,"1890-01-01T00:00:00",,,"1890-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/8K77UZSA","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=511&xywh=-645%2C0%2C4435%2C2685","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28%3ADS.1025/full/full/0/native.jpg"
440,7130,4101,"Maststraat","Maststraat","rue du mat","Rue du mat","van meulesteedschesteenweg tot spadestraat.","H 3",1,"1890-01-01T00:00:00",,,"1890-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/8K77UZSA","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=511&xywh=-645%2C0%2C4435%2C2685","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28%3ADS.1025/full/full/0/native.jpg"
441,7131,4102,"Mathieu-Gesweinstraat","Mathieu-gesweinstraat","rue Math. Geswein","Rue Mathieu Geswein","van vanakenstraat tot begijnhofboulevard.",2,2,"1890-01-01T00:00:00",,,"1890-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/8K77UZSA","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=511&xywh=-645%2C0%2C4435%2C2685","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28%3ADS.1025/full/full/0/native.jpg"
442,7132,4104,"Meelstraat","Meelstraat","rue de la farine","Rue de la farine","van molenaarstraat tot lievegang.",3,1,"1890-01-01T00:00:00",,,"1890-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/8K77UZSA","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=511&xywh=-645%2C0%2C4435%2C2685","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28%3ADS.1025/full/full/0/native.jpg"
443,7133,4105,"Meerschstraat","Meerschstraat","rue des prairies","Rue des prairies","s. Amandberg, van antwerpschesteenweg tot Gentstraat s. Amandsberg.",,,"1890-01-01T00:00:00",,,"1890-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/8K77UZSA","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=511&xywh=-645%2C0%2C4435%2C2685","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28%3ADS.1025/full/full/0/native.jpg"
444,7134,4106,"Meerschstraat","Meerschstraat","rue des prairies","Rue des prairies","van den kortrijkschesteenweg tot s. Denijs.","H 5",2,"1890-01-01T00:00:00",,,"1890-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/8K77UZSA","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=511&xywh=-645%2C0%2C4435%2C2685","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28%3ADS.1025/full/full/0/native.jpg"
445,7135,4107,"Meersteeg","Meersteeg","rue du lac","Rue du lac","van abrahamstr. tot burgstraat.",2,2,"1890-01-01T00:00:00",,,"1890-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/8K77UZSA","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=511&xywh=-645%2C0%2C4435%2C2685","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28%3ADS.1025/full/full/0/native.jpg"
446,7136,4108,"Meirelbeekstraat","Meirelbeekstraat","rue de Meirelbeke","Rue de Meirelbeke","van gildestraat tot oude beestenmarkt.",1,1,"1890-01-01T00:00:00",,,"1890-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/8K77UZSA","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=511&xywh=-645%2C0%2C4435%2C2685","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28%3ADS.1025/full/full/0/native.jpg"
447,7137,4108,"Meirelbekestraat","Meirelbekestraat","rue de Meirelbeke","Rue de Meirelbeke","Gentbrugge, dicht tegen de statie van Meirelbeke.",,,"1890-01-01T00:00:00",,,"1890-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/8K77UZSA","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=511&xywh=-645%2C0%2C4435%2C2685","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28%3ADS.1025/full/full/0/native.jpg"
448,7138,4110,"Mellestraat","Mellestraat","rue de Melle","Rue de Melle","Gentbrugge, langs de statie van Meirelbeke.",,,"1890-01-01T00:00:00",,,"1890-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/8K77UZSA","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=511&xywh=-645%2C0%2C4435%2C2685","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28%3ADS.1025/full/full/0/native.jpg"
449,7139,4111,"Merelstraat","Merelstraat","rue du merle","Rue du merle","van zwijnaardsche steenweg tot kraaistraat.","H 5",2,"1890-01-01T00:00:00",,,"1890-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/8K77UZSA","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=511&xywh=-645%2C0%2C4435%2C2685","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28%3ADS.1025/full/full/0/native.jpg"
450,7140,4112,"Mertensstraat","Mertensstraat","rue Mertens","Rue Mertens","s. Amandsberg, van oostackerstraat tot schoolstraat.",,,"1890-01-01T00:00:00",,,"1890-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/8K77UZSA","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=511&xywh=-645%2C0%2C4435%2C2685","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28%3ADS.1025/full/full/0/native.jpg"
451,7141,71059,"Metsersstraat","Metsersstraat","rue des maçons","Rue des maçons","van regattendreef tot wollestraat.",7,1,"1890-01-01T00:00:00",,,"1890-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/8K77UZSA","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=511&xywh=-645%2C0%2C4435%2C2685","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28%3ADS.1025/full/full/0/native.jpg"
452,7142,4115,"Meulestede","Meulestede","hameau de Meulestede","Hameau de Meulestede","van meulesteedsche steenweg tot Wondelgem Evergem-Oostakker.","H 3",1,"1890-01-01T00:00:00",,,"1890-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/8K77UZSA","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=511&xywh=-645%2C0%2C4435%2C2685","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28%3ADS.1025/full/full/0/native.jpg"
453,7143,4116,"Meulesteedschesteenweg","Meulesteedschesteenweg","chaussée de Meulestede","Chaussée de Meulestede","van voormuide tot Meulestede.","H 3",1,"1890-01-01T00:00:00",,,"1890-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/8K77UZSA","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=511&xywh=-645%2C0%2C4435%2C2685","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28%3ADS.1025/full/full/0/native.jpg"
454,7144,4118,"Minnemansteeg","Minnemansteeg","rue des amants","Rue des amants","van oude vlasmarkt tot kleine penitentenstraat.",1,1,"1890-01-01T00:00:00",,,"1890-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/8K77UZSA","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=511&xywh=-645%2C0%2C4435%2C2685","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28%3ADS.1025/full/full/0/native.jpg"
455,7145,4119,"Minnemeersch","Minnemeersch","place du pré d'amour","Place du pré d'amour","van goudstraat tot minnemeerschbrug.",1,1,"1890-01-01T00:00:00",,,"1890-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/8K77UZSA","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=511&xywh=-645%2C0%2C4435%2C2685","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28%3ADS.1025/full/full/0/native.jpg"
456,7146,4121,"Modenaaisteeg","Modenaaisteeg","rue des couturrières","Rue des couturrières","van veldstraat tot predikheerenlei.",1,2,"1890-01-01T00:00:00",,,"1890-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/8K77UZSA","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=512&xywh=-645%2C0%2C4435%2C2685","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28%3ADS.1027/full/full/0/native.jpg"
457,7147,4122,"Molekenstraat","Molekenstraat","rue du moulinet","Rue du moulinet","v. veldstraat tot de lei.",1,2,"1890-01-01T00:00:00",,,"1890-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/8K77UZSA","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=512&xywh=-645%2C0%2C4435%2C2685","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28%3ADS.1027/full/full/0/native.jpg"
458,7148,4123,"Molenaarstraat","Molenaarstraat","rue des meuniers","Rue des meuniers","van augustijnenkaai tot vogelenzangkaai.",3,1,"1890-01-01T00:00:00",,,"1890-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/8K77UZSA","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=512&xywh=-645%2C0%2C4435%2C2685","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28%3ADS.1027/full/full/0/native.jpg"
459,7149,4125,"Molenstraat","Molenstraat","rue du moulin","Rue du moulin","Ledeberg, van de vanlokerenstraat tot de langestraat.",0,1,"1890-01-01T00:00:00",,,"1890-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/8K77UZSA","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=512&xywh=-645%2C0%2C4435%2C2685","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28%3ADS.1027/full/full/0/native.jpg"
460,7150,4126,"Molenstraat","Molenstraat","rue du moulin","Rue du moulin","s. Amandsberg, achter het nieuw begijnhof, van schoolstraat tot kouterstraat.",,,"1890-01-01T00:00:00",,,"1890-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/8K77UZSA","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=512&xywh=-645%2C0%2C4435%2C2685","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28%3ADS.1027/full/full/0/native.jpg"
461,7151,4127,"Molenweg","Molenweg","chemin du moulin","Chemin du moulin","van coupure, linker oever, tot bijlokevest.",2,2,"1890-01-01T00:00:00",,,"1890-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/8K77UZSA","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=512&xywh=-645%2C0%2C4435%2C2685","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28%3ADS.1027/full/full/0/native.jpg"
462,7152,4128,"Mooriaanstraat","Mooriaanstraat","rue du maure","Rue du maure","Ledeberg, van langestr. tot hundelgemschesteenweg.",0,1,"1890-01-01T00:00:00",,,"1890-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/8K77UZSA","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=512&xywh=-645%2C0%2C4435%2C2685","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28%3ADS.1027/full/full/0/native.jpg"
463,7153,4129,"Mortierstr.","Mortierstraat","rue du mortier","Rue du mortier","v. veerstr. tot Van Eyckst. en Van Eyckplaats.",4,1,"1890-01-01T00:00:00",,,"1890-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/8K77UZSA","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=512&xywh=-645%2C0%2C4435%2C2685","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28%3ADS.1027/full/full/0/native.jpg"
