observatie ID,plaats ID,crab ID,naam (NL),naam (NL) clean,naam (FR),plaatsbeschrijving,politiekwartier,kanton vredegerecht,datering,bron,Column,Column2,Column3
6567,4499,,Werkhuisstraat,Werkhuisstraat,rue de l'atelier,van drongenscheweg tot leikaai.,,,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=600&xywh=-661%2C0%2C4469%2C2706,,,
6568,4501,,Wilderoosstraat,Wilderoosstraat,rue de l’églantine,van onderbergen tot engelandgat.,2,2,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=600&xywh=-661%2C0%2C4469%2C2706,,,
6569,4502,,Vilgestraat,Vilgestraat,rue du saule,"in den nieuwen rabotwijk, van de kerkstraat tot kleistraat.",H 6,2,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=600&xywh=-661%2C0%2C4469%2C2706,,,
6570,4504,,Willem-Tellstraat,Willem-Tellstraat,rue Guillaume-Tell,van bagattenstraat tot s. pietersvrouwstraat.,5,2,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=600&xywh=-661%2C0%2C4469%2C2706,,,
6571,4505,,Windmolenstraat,Windmolenstraat,r. du moulin à vent,van meulesteedschen steenweg tot spadestraat.,HM 3,1,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=600&xywh=-661%2C0%2C4469%2C2706,,,
6572,4506,,Winkelstraat,Winkelstraat,rue des boutiques,van limburgstraat tot lange boomgaardstraat.,4,1,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=600&xywh=-661%2C0%2C4469%2C2706,,,
6573,4507,,Vollestraat,Vollestraat,rue aux laines,v. dampoortstr. tot dok.,H 3,1,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=600&xywh=-661%2C0%2C4469%2C2706,,,
6574,4508,,Wolvensteeg,Wolvensteeg,r. aux loups,v. vrijdagm. tot baudeloolei.,1,1,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=600&xywh=-661%2C0%2C4469%2C2706,,,
6575,4509,,Wondelgemsstraat,Wondelgemstraat,rue de Wondelgem,van rabotlaan tot gasmeterlaan.,H 6,2,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=600&xywh=-661%2C0%2C4469%2C2706,,,
6576,4510,,Wijngaardstraat,Wijngaardstraat,rue de la vigne,van pekelharing tot ijperstraat.,2,2,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=600&xywh=-661%2C0%2C4469%2C2706,,,
6577,4611,,IJkstraat,IJkstraat,rue des jaugeurs,v. s. jansdreef tot het water.,1,1,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=600&xywh=-661%2C0%2C4469%2C2706,,,
6578,4612,,IJpersteeg,IJpersteeg,passage d'Ypres,van lijperstraat tot coupure. (rechter oever).,2,2,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=600&xywh=-661%2C0%2C4469%2C2706,,,
6579,4613,,IJperstraat,IJperstraat,rue d'Ypres,van violettenlei tot coupure.,2,2,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=600&xywh=-661%2C0%2C4469%2C2706,,,
6580,4614,,IJskelderstraat,IJskelderstraat,rue de la glacière,van Desmetstraat tot kerkstraat.,H 6,2,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=600&xywh=-661%2C0%2C4469%2C2706,,,
6581,4615,,IJzerstraat,IJzerstraat,rue du fer,van weversstraat tot rooigemstr.,6,2,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=600&xywh=-661%2C0%2C4469%2C2706,,,
6582,4511,,Zaadsteeg,Zaadsteeg,r. des grainiers,v. hoogpoort tot onderstraat.,1,1,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=600&xywh=-661%2C0%2C4469%2C2706,,,
6583,4512,,Zaaimansstraat,Zaaimansstraat,rue des semeurs,van s. margrietestraat tot korte schipgracht.,3,1,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=600&xywh=-661%2C0%2C4469%2C2706,,,
6584,4513,,Zagermansstraat,Zagermansstraat,rue des scieurs,van kortedagsteeg tot s. jansvest.,1,2,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=600&xywh=-661%2C0%2C4469%2C2706,,,
6585,6710,,Zakkebandstraat,Zakkebandstraat,rue aux liens,van koepoortkaai tot stuksken.,4,1,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=600&xywh=-661%2C0%2C4469%2C2706,,,
6586,4515,,Zakstraat,Zakstraat,rue du Sac,"Gentbrugge, van Van Ooststraat en is zonder einde.",0,1,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=600&xywh=-661%2C0%2C4469%2C2706,,,
6587,4516,,Zalmstraat,Zalmstraat,rue du saumon,van toekomtstraat tot nederschelde.,7,1,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=600&xywh=-661%2C0%2C4469%2C2706,,,
6588,4517,,Zandberg,Zandberg,place du sablon,van einde hoogpoort tot koningstraat.,1,1,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=600&xywh=-661%2C0%2C4469%2C2706,,,
6589,4518,,Zandstraat,Zandstraat,rue du sable,van einde kleistraat tot zwijnaardschen steenweg.,H 5,2,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=600&xywh=-661%2C0%2C4469%2C2706,,,
6590,4519,,Zeemsstraat,Zeemstraat,rue du miel,van Oostakkerstraat tot biestraat.,7,1,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=600&xywh=-661%2C0%2C4469%2C2706,,,
6591,4520,,Zegepraalstraat,Zegepraalstraat,rue de la victoire,van rabotlaan tot Wondelgemstraat.,H 6,2,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=600&xywh=-661%2C0%2C4469%2C2706,,,
6592,"4521
",,Zeilstraat,Zeilstraat,rue de la voile,van meulesteedschen steenweg tusschen nrs 74 en 76 tot spadestraat.,HM 3,2,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=600&xywh=-661%2C0%2C4469%2C2706,,,
6593,4522,,Zeugesteeg,Zeugesteeg,r. aux truies,v. plottersgracht tot geldmunt,3,1,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=600&xywh=-661%2C0%2C4469%2C2706,,,
6594,4523,,Zilverstraat,Zilverstraat,rue d'argent,van beestenmarkt tot kalverm.,1,1,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=600&xywh=-661%2C0%2C4469%2C2706,,,
6595,3759,,Zomerstraat,Zomerstraat,,ziet De Somerstraat.,,,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=600&xywh=-661%2C0%2C4469%2C2706,,,
6596,4389,,Zonder eindestraat,Zonder eindestraat,,ziet straat zonder einde.,,,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=600&xywh=-661%2C0%2C4469%2C2706,,,
6597,4526,,Zondernaamstraat,Zondernaamstraat,rue des sans-nom,van metsersstraat tot kasteelbrugstraat.,H 3,1,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=600&xywh=-661%2C0%2C4469%2C2706,,,
6598,4527,,Zonnestraat,Zonnestraat,rue du soleil,v. kouter tot recollettenplein.,1,2,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=600&xywh=-661%2C0%2C4469%2C2706,,,
6599,4528,,Zoutstraat,Zoutstraat,rue du sel,van nederkouter tot de lei.,5,2,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=600&xywh=-661%2C0%2C4469%2C2706,,,
6600,4529,,"Zuidkaai, b. de brugschepoort","Zuidkaai, b. de brugschepoort","quai du sud, faubourg de Bruges",van phenixstraat tot groendreef.,6,2,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=600&xywh=-661%2C0%2C4469%2C2706,,,
6601,4411,,Zuidstraat,Zuidstraat,rue du sud,"Ledeberg, van vooruitgangplaats links tot langestraat.",0,1,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=600&xywh=-661%2C0%2C4469%2C2706,,,
6602,4531,,Zuivelsteeg,Zuivelsteeg,rue du laitage,van zuivelbrugstraat tot vrijdagmarkt.,1,1,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=600&xywh=-661%2C0%2C4469%2C2706,,,
6603,4532,,Zuivelbrugstraat,Zuivelbrugstraat,rue du pont du laitage,van zuivelsteeg tot oudburg.,3,1,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=600&xywh=-661%2C0%2C4469%2C2706,,,
6604,4533,,Zwaanstraat,Zwaanstraat,rue du cygne,v. oudburg tot k. kalversteeg.,3,1,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=600&xywh=-661%2C0%2C4469%2C2706,,,
6605,4534,,Zwaardsteeg,Zwaardsteeg,impasse du glaive,"van brabantdam tot de schelde, zonder einde.",4,1,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=600&xywh=-661%2C0%2C4469%2C2706,,,
6606,4535,,Zwaluwensstraat,Zwaluwensstraat,rue des hirondelles,van rooigemstraat tot leikaai.,6,2,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=600&xywh=-661%2C0%2C4469%2C2706,,,
6607,4536,,Zwarte Heirestraat Gentbrugge,Zwarte Heirestraat Gentbrugge,,van brusselschen steenweg tot hundelgemschen steenweg Meirelbeke.,0,1,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=600&xywh=-661%2C0%2C4469%2C2706,,,
6608,4537,,Zwartezusterstraat,Zwartezustersstraat,rue des soeurs-noires ou des charretiers,van onderbergen tot struifsteeg,2,2,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=600&xywh=-661%2C0%2C4469%2C2706,,,
6609,4538,,Zwijnaardschen steenweg,Zwijnaardschen steenweg,chaussée de Zwijnaarde,"van normaalschoolstr. tot zwijnaarde, s. Pieters-Aalst.",H 5,2,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=600&xywh=-661%2C0%2C4469%2C2706,,,
6610,4539,,Aardewegbrug,Aardewegbrug,pont du chemin de terre,op de noordkaai buiten de brugschepoort.,,,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=601&xywh=-661%2C0%2C4469%2C2706,,,
6611,4540,,Academiebrug,Academiebrug,pont de l’académie,tusschen de academie straat en de lievekaai.,,,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=601&xywh=-661%2C0%2C4469%2C2706,,,
6612,4541,,Antwerpschepoortbrug,Antwerpschepoortbrug,pont de la porte d'Anvers,tusschen de dampoortstraat en den antwerpschen steenweg.,,,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=601&xywh=-661%2C0%2C4469%2C2706,,,
6613,4542,,Appelbrug,Appelbrug,pont aux pommes,tusschen de appelbrugstraat. en de breidelsteeg.,,,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=601&xywh=-661%2C0%2C4469%2C2706,,,
6614,4543,,Bargiebrug,Bargiebrug,pont de la barque,"tusschen de noordkaai en de phoenixstraat, brugschepoort.",,,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=601&xywh=-661%2C0%2C4469%2C2706,,,
6615,4544,,Berouwbrug,Berouwbrug,pont du repentir,in de berouwstraat.,,,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=601&xywh=-661%2C0%2C4469%2C2706,,,
6616,4545,,Bestormbrug,Bestormbrug,pont d'assaut,tusschen de bestormstraat en de violettenlei.,,,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=601&xywh=-661%2C0%2C4469%2C2706,,,
6617,4546,,Chartreuzenbrug,Chartreuzenbrug,pont des chartreux,tusschen de roodelijvekensstraat en de chartreuzenstraat.,,,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=601&xywh=-661%2C0%2C4469%2C2706,,,
6618,4610,,Citadelbrug,Citadelbrug,,ziet leibrug.,,,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=601&xywh=-661%2C0%2C4469%2C2706,,,
6619,4541,,Dampoortbrug,Dampoortbrug,,ziet antwerpschepoortbrug.,,,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=601&xywh=-661%2C0%2C4469%2C2706,,,
6620,4557,,Depauwbrug,Depauwbrug,pont De Pauw,tusschen de kasteelkaai en s. machariusstraat.,,,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=601&xywh=-661%2C0%2C4469%2C2706,,,
6621,4550,,De Smetbrug,De Smetbrug,pont De Smet,"van begijnhofboulevard tot De Smetstraat, nieuwen rabotwijk.",,,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=601&xywh=-661%2C0%2C4469%2C2706,,,
6622,4551,,Driegatenbrug,Driegatenbrug,pont des trois vannes,tusschen de coupure en de phoenixstraat.,,,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=601&xywh=-661%2C0%2C4469%2C2706,,,
6623,4552,,Entrepotbrug,Entrepotbrug,pont de l'entrepôt,"tusschen de lindenlei en de coupure, linker oever.",,,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=601&xywh=-661%2C0%2C4469%2C2706,,,
6624,4553,,Grasbrug,Grasbrug,pont aux herbes,tusschen de gras- en koornlei ,,,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=601&xywh=-661%2C0%2C4469%2C2706,,,
6625,4554,,Grendelgatbrug,Grendelgatbrug,pont du verrou,op den bleekersdijk.,,,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=601&xywh=-661%2C0%2C4469%2C2706,,,
6626,4555,,Halsbrekerssbrug,Halsbrekerssbrug,pont du casse-cou,tusschen de s. salvatorstraat en het groot meerhem.,,,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=601&xywh=-661%2C0%2C4469%2C2706,,,
6627,4572,,Doofdbrug,Doofdbrug,,ziet onthoofdbrug. ,,,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=601&xywh=-661%2C0%2C4469%2C2706,,,
6628,4557,,Kasteelbrug of Depauwbrug ,Kasteelbrug of Depauwbrug,pont du chateau ou Depauw,tusschen de kasteelkaai en s. machariusstraat. ,,,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=601&xywh=-661%2C0%2C4469%2C2706,,,
6629,6629,,Kernmelkbrug ,Kernmelkbrug,pont du lait battu,tusschen bij s. Jacobs en het steendam. ,,,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=601&xywh=-661%2C0%2C4469%2C2706,,,
6630,4558,,Ketelpoortbrug,Ketelpoortbrug,pont des chaudronniers ou des bastions,tusschen de koophandelplaats en den nederkouter. ,,,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=601&xywh=-661%2C0%2C4469%2C2706,,,
6631,4607,,Koepoortbrug,Koepoortbrug,pont de la porte aux vaches,op de koepoortkaai. ,,,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=601&xywh=-661%2C0%2C4469%2C2706,,,
6632,4608,,Kriekerijbrug,Kriekerijbrug,pont de la cerisaie,in het kriekerijstraatje. ,,,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=601&xywh=-661%2C0%2C4469%2C2706,,,
6633,4609,,Krommewalbrug,Krommewalbrug,pont du fossé courbe,van krommewal tot sluizekensstraat,,,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=601&xywh=-661%2C0%2C4469%2C2706,,,
6634,4610,,Leibrug,Leibrug,pont de la Lys,van godshuizenboul tot citadellaan ,,,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=601&xywh=-661%2C0%2C4469%2C2706,,,
6635,4559,,Lievebrug,Lievebrug,pont de la liève,tusschen de lievestraat en de lievekaai.,,,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=601&xywh=-661%2C0%2C4469%2C2706,,,
6636,4560,,Lousbergsbrug,Lousbergsbrug,pont Lousbergs,tusschen de visscherij en kasteellaan ,,,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=601&xywh=-661%2C0%2C4469%2C2706,,,
6637,4561,,Marcellisbrug of ijzerenbrug,Marcellisbrug of ijzerenbrug,pont Marcellis ou en fer,tusschen de lammerstraat en de Lieven Bauwensplaats.,,,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=601&xywh=-661%2C0%2C4469%2C2706,,,
6638,4562,,Meerschbrug,Meerschbrug,pont du pré,op den geuzenberg.,,,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=601&xywh=-661%2C0%2C4469%2C2706,,,
6639,4563,,Meulestedebrug,Meulestedebrug,pont de Meulestede,tusschen Meulestede en Wondelgem.,,,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=601&xywh=-661%2C0%2C4469%2C2706,,,
6640,4564,,Minnemeerschbrug,Minnemeerschbrug,pont du pré-d'amour,tusschen de minnemeerschplaats en de huidevetterskaai.,,,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=601&xywh=-661%2C0%2C4469%2C2706,,,
6641,4566,,Muink- of monnikbrug,Muink- of monnikbrug,pont des moines,tusschen de muinkkbrugstraat en de benardstraat.,,,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=601&xywh=-661%2C0%2C4469%2C2706,,,
6642,6642,,Nieuwbrug,Nieuwbrug,pont neuf,tusschen de s. jacobsnieuwstraat en de keizerkarelstraat.,,,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=601&xywh=-661%2C0%2C4469%2C2706,,,
6643,4568,,Nieuwenboschbrug,Nieuwenboschbrug,pont du nouveau bois,in de tweebruggenstraat.,,,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=601&xywh=-661%2C0%2C4469%2C2706,,,
6644,4569,,Nieuwe sluisbrug,Nieuwe sluisbrug,pont de la nouv. écluse,op de sasschekaai ,,,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=601&xywh=-661%2C0%2C4469%2C2706,,,
6645,4570,,Nieuwe vaartbrug ,Nieuwe vaartbrug,pont du canal de raccordement,aan de palingshuizen; over de verbindingsvaart.,,,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=601&xywh=-661%2C0%2C4469%2C2706,,,
6646,4571,,Nieuwe wandelingbrug,Nieuwe wandelingbrug,pont de la nouvelle promenade,tusschen de contributiestraat en de nieuwe wandeling. ,,,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=601&xywh=-661%2C0%2C4469%2C2706,,,
6647,6647,,Liebrugsken,Liebrugsken,pont de l'huile,in het oliestraatje.,,,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=601&xywh=-661%2C0%2C4469%2C2706,,,
6648,4572,,Onthoofdbrug,Onthoofdbrug,pont de l'exécution,tusschen de hoogezonnestraat en de burgstraat.,,,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=601&xywh=-661%2C0%2C4469%2C2706,,,
6649,4573,,Dordeelbrug,Dordeelbrug,pont du jugement,tusschen de recollettenlei en de lindenlei.,,,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=601&xywh=-661%2C0%2C4469%2C2706,,,
6650,4574,,Ottergembrug,Ottergembrug,pont d'Ottergem,"nieuwe brug op de Schelde aan den ijzeren weg, bij s. lievenspoort.",,,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=601&xywh=-661%2C0%2C4469%2C2706,,,
6651,4575,,Oude brugschepoortbrug,Oude brugschepoortbrug,pont de l'ancienne porte de Bruges,tusschen de driegatenbrug aan de phoenixstraat en leikaai.,,,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=601&xywh=-661%2C0%2C4469%2C2706,,,
6652,4576,,Oude scheldebrug of s. lievensvestbrug,Oude scheldebrug of s. lievensvestbrug,pont du rempart s. Liévin,tusschen s. lievenstraat en Ledeberg ,,,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=601&xywh=-661%2C0%2C4469%2C2706,,,
6653,4577,,Palingshuizenbrug,Palingshuizenbrug,pont des maisons aux anguilles,van palingshuizen tot de groendreef.,,,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=601&xywh=-661%2C0%2C4469%2C2706,,,
6654,4578,,Pasbrug,Pasbrug,pont du pas,tusschen de roodetorenstraat en de visscherij.,,,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=601&xywh=-661%2C0%2C4469%2C2706,,,
6655,4579,,Plattesteegerbrug,Plattesteegerbrug,pont de l'escalier,tusschen de s. salvatorstraat en het groot meerhem.,,,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=601&xywh=-661%2C0%2C4469%2C2706,,,
6656,4580,,Predikheerenbrug,Predikheerenbrug,pont des dominicains,tusschen de hoornstraat en de predikheerenstraat.,,,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=601&xywh=-661%2C0%2C4469%2C2706,,,
6657,4581,,Rabotbrug,Rabotbrug,pont du rabot,tusschen den begijnhofboulev. en den boulevard van plaisance.,,,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=601&xywh=-661%2C0%2C4469%2C2706,,,
6658,4582,,Rakenbrug,Rakenbrug,pont du râteau,tusschen het kortschipgracht en de chartreuzenstraat.,,,1895,https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=601&xywh=-661%2C0%2C4469%2C2706,,,
