"order_id","presence_id","spacetime_volume_id","place_name_NL","place_name_NL_standardised","place_name_FR","place_name_FR_standardised","description","police_quarter","canton_of_small_claims_court","earliest_begin","latest_begin","earliest_end","latest_end","source","IIIF_manifest","IIIF_image_URI"
163,10661,8830,"Dwaarsstraat","Dwaarsstraat",,,"Ledeberg, ziet doorgangstraat.",,,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=461&xywh=-901%2C0%2C4924%2C2694"
164,10662,3786,"Eggermontstraat, Ledeberg","Eggermontstraat, Ledeberg","rue Eggermont","Rue Eggermont","van hundelgemschesteenweg tot kerkstraat.",0,1,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=461&xywh=-901%2C0%2C4924%2C2694"
165,10663,3789,"Einde weire","Einde weire",,,"is einde boul. v. akkergem, linker kant.",,,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=461&xywh=-901%2C0%2C4924%2C2694"
166,10664,3793,"Elsstraat","Elsstraat","rue de l’aulne","Rue de l’aulne","in den nieuwen rabotwijk, van de vlotstraat tot nijverheidsboulevard (ontworpen straat).",6,2,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=461&xywh=-901%2C0%2C4924%2C2694"
167,10665,3796,"Engelstraat","Engelstraat","r. de l’ange","Rue de l’ange","v. vrijdagmarkt t. garenplaats.",1,1,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=461&xywh=-901%2C0%2C4924%2C2694"
168,10666,3794,"Engelandgat","Engelandgat","rue d'Angleterre","Rue d'Angleterre","van s. Michielplein tot struifsteeg.",2,2,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=461&xywh=-901%2C0%2C4924%2C2694"
169,10667,3795,"Engelschenonnenstraat","Engelschenonnenstraat","rue des nonnes anglaises","Rue des nonnes anglaises","van s. pietersnieuwstr. tot de opperschelde, muinkkaai.",5,2,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=461&xywh=-901%2C0%2C4924%2C2694"
170,10668,3791,"Eliseesche-velden","Eliseesche-velden","champs-élysées","Champs-élysées","van noordkaai tot palingshuizen.",6,2,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=461&xywh=-901%2C0%2C4924%2C2694"
171,10669,3790,"Eksterstraat","Eksterstraat","rue de la pie","Rue de la pie","van brugschesteenweg tot abricotstraat.",6,2,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=461&xywh=-901%2C0%2C4924%2C2694"
172,10670,3801,"Fabriekplaats","Fabriekplaats","place des fabriques","Place des fabriques","van s. Margrietestraat tot palingstraat.",3,1,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=461&xywh=-901%2C0%2C4924%2C2694"
173,10671,3804,"Fiennesdreef","Fiennesdreef","avenue de Fiennes","Avenue de Fiennes","v. koornlei tot huurdochtersstraat.",2,2,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=461&xywh=-901%2C0%2C4924%2C2694"
174,10672,3805,"Fievéstraat","Fievéstraat","rue fievé","Rue fievé","van nieuwland tot dok",3,1,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=461&xywh=-901%2C0%2C4924%2C2694"
175,10673,4279,"Filledieuzenham","Filledieuzenham",,,"ziet roodelijvekensstraat.",,,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=461&xywh=-901%2C0%2C4924%2C2694"
176,10674,8847,"Florbertstraat","Florbertstraat","r. florbert","Rue florbert","v. s. pieterspl. t. s. amandstr.",5,2,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=461&xywh=-901%2C0%2C4924%2C2694"
177,10675,3843,"Fruitmarkt","Fruitmarkt",,,"ziet graslei.",,,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=461&xywh=-901%2C0%2C4924%2C2694"
178,10676,3815,"Galerij Vanderdonckt","Galerij Vanderdonckt",,,"ziet Vanderdonckt's doorgang.",,,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-901%2C0%2C4924%2C2694"
179,10677,3816,"Galgenbergstraat","Galgenbergstraat","rue du calvaire","Rue du calvaire","van holstraat tot twaalfkamersstraat.",2,2,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-901%2C0%2C4924%2C2694"
180,10678,3817,"Galgenstraat","Galgenstraat","rue de la potence","Rue de la potence","van kortrijkschesteenweg tot zwijnaardschesteenweg.",5,2,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-901%2C0%2C4924%2C2694"
181,10679,3819,"Garenmarkt","Garenmarkt","marché au fil","Marché au fil","van waaistr. tot speldenstr.",1,1,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-901%2C0%2C4924%2C2694"
182,10680,3824,"Geitenstraat","Geitenstraat","rue de la chèvre","Rue de la chèvre","van drongenscheweg tot rooigemstraat.",6,2,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-901%2C0%2C4924%2C2694"
183,10681,3825,"Geldmunt","Geldmunt","rue de la monnaie","Rue de la monnaie","van veerleplaats tot langesteensstraat.",3,1,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-901%2C0%2C4924%2C2694"
184,10682,3826,"Gelukstraat","Gelukstraat","r. du bonheur","Rue du bonheur","v. baudeloolei tot oudevest.",1,1,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-901%2C0%2C4924%2C2694"
185,10683,3828,"Gerardstraat, s. amandsberg","Gerardstraat, Sint amandsberg","rue Gérard","Rue Gérard","van antwerpschesteenweg tot meerschkantstraat.",0,1,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-901%2C0%2C4924%2C2694"
186,10684,3996,"Gerechtshofplaats","Gerechtshofplaats",,,"ziet recollettenplein.",,,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-901%2C0%2C4924%2C2694"
187,10685,3830,"Geuzenberg of hoek","Geuzenberg|Geuzenhoek","montagne des infidèles","Montagne des infidèles","van vogelenzangkaai tot einde groot meerhem.",3,1,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-901%2C0%2C4924%2C2694"
188,10686,3831,"Gewat","Gewat",,,"ziet groot gewat en klein gewat.",,,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-901%2C0%2C4924%2C2694"
189,10687,3832,"Gildestraat","Gildestraat","rue de la confrérie","Rue de la confrérie","van s. Jacobsnieuwstraat tot kalvermarkt.",1,1,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-901%2C0%2C4924%2C2694"
190,10688,3833,"Godshuishammeken","Godshuishammeken","rue de la Maison-Dieu","Rue de la Maison-Dieu","van slijpstraat tot huidevetterken en vancanegemstraat.",3,1,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-901%2C0%2C4924%2C2694"
191,10689,3840,"Goudstraat","Goudstraat","rue d'or","Rue d'or","v. speldenstr. t. minnenmeersch.",1,1,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-901%2C0%2C4924%2C2694"
192,10690,3838,"Goudenleeuwplaats","Goudenleeuwplaats","place du lion d'or","Place du lion d'or","v. korteridderstraat en pouillemarkt tot klein turkijen.",1,2,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-901%2C0%2C4924%2C2694"
193,10691,3841,"Gouvernementstraat","Gouvernementstraat","r. du gouvernement, de la préfecture ou du haut-escaut","Rue du gouvernement|Rue de la préfecture|Rue du haut-escaut","v. bij s. Baafs t. kortedagsteeg.",1,2,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-901%2C0%2C4924%2C2694"
194,10692,4375,"Graaf van vlaanderenstraat","Graaf van vlaanderenstraat",,,"ziet statieplaats.",,,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-901%2C0%2C4924%2C2694"
195,10693,3843,"Graslei","Graslei","quai aux herbes","Quai aux herbes","v. grasbrug t. predikheerenlei.",1,2,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-901%2C0%2C4924%2C2694"
196,10694,5901,"Gravenkasteel","Gravenkasteel","château des comtes","Château des comtes","op den hoek van de veerleplaats en van de geldmunt, maakt deel der veerleplaats.",3,1,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-901%2C0%2C4924%2C2694"
197,10695,3844,"Groendreef","Groendreef","allée-verte","Allée-verte","van zuidkaai tot Mariakerke.",6,2,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-901%2C0%2C4924%2C2694"
198,10696,3845,"Groendreefsteeg","Groendreefsteeg","imp. de l’allée-verte","Impasse de l’allée-verte","op de groendreef.",6,2,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-901%2C0%2C4924%2C2694"
199,10697,3847,"Groenstraat","Groenstraat","rue verte","Rue verte","van huidevetterskaai tot Vancanegemstraat.",3,1,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-901%2C0%2C4924%2C2694"
200,10698,3801,"Groenenbriele","Groenenbriele",,,"ziet fabriekplaats.",,,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-901%2C0%2C4924%2C2694"
201,10699,3846,"Groenselmarkt","Groenselmarkt","marché aux légumes ou aux herbes","Marché aux légumes|Marché aux herbes","v. hoogpoort tot kortem., pensmarkt en vleeschhuisbr.",1,2,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-901%2C0%2C4924%2C2694"
202,10700,3849,"Groot gewat","Groot gewat","avenue de la cour","Avenue de la cour","v. burgstr. t. prinsenhof.",2,2,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-901%2C0%2C4924%2C2694"
203,10701,3848,"Groote huidevettershoek","Groote huidevettershoek","grand toquet","Grand toquet","van walpoortbrugstraat tot corianderstraat.",5,2,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-901%2C0%2C4924%2C2694"
204,10702,3850,"Groot kanonplaats","Groot kanonplaats","place du grand canon","Place du grand canon","van langemunt tot vrijdagmarkt.",1,1,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-901%2C0%2C4924%2C2694"
205,10703,3851,"Groot meerhem","Groot meerhem","quai du grand marais","Quai du grand marais","van chartreuzenstraat tot klein meerhem.",3,1,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-901%2C0%2C4924%2C2694"
206,10704,4506,"Grijsberg","Grijsberg","r. des décombres","Rue des décombres","v. reep t. langebogaardstr.",4,1,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-901%2C0%2C4924%2C2694"
207,10705,3852,"Guinardstraat","Guinardstraat","r. Guinard","Rue Guinard","v. bagattestraat tot kalkstr.",5,2,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-901%2C0%2C4924%2C2694"
208,10706,3854,"Ham","Ham","r. du jambon","Rue du jambon","v. roodetorenkaai t. bleekersreek.","S 3",1,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-901%2C0%2C4924%2C2694"
209,10707,3856,"Hamerstraat","Hamerstraat","r. du marteau","Rue du marteau","v. groendreef t. kiekenstr.",6,2,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-901%2C0%2C4924%2C2694"
210,10708,3857,"Haringsteeg","Haringsteeg","r. du hareng","Rue du hareng","van geldmunt t. hertogstr.",3,1,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-901%2C0%2C4924%2C2694"
211,10709,3859,"Haspelstraat","Haspelstraat","r. du dévidoir","Rue du dévidoir","v. roigemstr. t. ambeeldst.",6,2,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-901%2C0%2C4924%2C2694"
212,10710,3861,"Hazewindstraat","Hazewindstraat","r. du lévrier","Rue du lévrier","v. koornmarkt t. graslei.",1,2,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-901%2C0%2C4924%2C2694"
213,10711,4315,"Hebbrechtstraat","Hebbrechtstraat",,,"ziet schreiboomstraat.",,,"1878-01-01T00:00:00",,,"1878-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/QQXZZCDU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:9B7E1F14-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A9B7E1F14-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-901%2C0%2C4924%2C2694"
