"order_id","presence_id","spacetime_volume_id","place_name_NL","place_name_NL_standardised","place_name_FR","place_name_FR_standardised","description","police_quarter","canton_of_small_claims_court","earliest_begin","latest_begin","earliest_end","latest_end","source","IIIF_manifest","IIIF_image_URI","IIIF_canvas_URI"
382,9039,4018,"Korte violettestraat","Korte violettestraat","rue courte des violettes","Rue courte des violettes","van recollettenlei tot annonciadenstraat (zottepoortbrug).",2,2,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=468&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.939/full/full/0/native.jpg"
383,9040,4019,"Korte wijngaardstraat","Korte wijngaardstraat","rue courte de la vigne","Rue courte de la vigne","van lange bogaardstraat tot belgradestraat.",4,1,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=468&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.939/full/full/0/native.jpg"
384,9041,4612,"Korte ijperstraat","Korte ijperstraat",,,"ziet ijpersteeg.",4,1,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=468&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.939/full/full/0/native.jpg"
385,9042,4021,"Korte zilverstraat","Korte zilverstraat","rue courte d'argent","Rue courte d'argent","van lievekaai tot prinsenhof.",2,2,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=468&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.939/full/full/0/native.jpg"
386,9043,7051,"Kort onderbergen","Kort onderbergen","rue courte de la vallée","Rue courte de la vallée","van recollettenbrug tot onderbergen.",2,2,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=468&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.939/full/full/0/native.jpg"
387,9044,4023,"Kortrijkschestraat","Kortrijkschestraat","rue de Courtrai","Rue de Courtrai","van nederkouter tot kortrijkschepoort.",5,2,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=468&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.939/full/full/0/native.jpg"
388,9045,4023,"Kortrijkschepoortstraat","Kortrijkschepoortstraat",,,"ziet kortrijkschestraat.",,,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=468&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.939/full/full/0/native.jpg"
389,9046,12490,"Kortrijkschesteenweg","Kortrijkschesteenweg","chaussée de Courtrai","Chaussée de Courtrai","van kortrijkschepoort naar s. Denijs.",5,2,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=469&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.941/full/full/0/native.jpg"
390,9047,4024,"Kortschipgracht","Kortschipgracht","rue courte des bâteaux","Rue courte des bâteaux","van zaaimansstraat tot palingstraat.",3,1,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=469&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.941/full/full/0/native.jpg"
391,9048,4025,"Kouter","Kouter","place d'armes","Place d'armes","van vogelmarkt tot comediestraat en zonnestraat.",1,2,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=469&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.941/full/full/0/native.jpg"
392,9049,4026,"Kouterdreef","Kouterdreef","avenue de la place d'armes","Avenue de la place d'armes","van kalanderberg tot kouter.",1,2,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=469&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.941/full/full/0/native.jpg"
393,9050,4027,"Koutersteeg","Koutersteeg","ruelle de la place d'armes","Ruelle de la place d'armes","van koestraat tot kouter.",1,2,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=469&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.941/full/full/0/native.jpg"
394,9051,11527,"Kozijntjensstraat","Kozijntjensstraat",,,"ziet cozijntjesstraat.",,,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=469&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.941/full/full/0/native.jpg"
395,9052,4031,"Kraanlei","Kraanlei","quai de la grue","Quai de la grue","ook ajuinlei genaamd, van veerleplaats tot oudburg.",3,1,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=469&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.941/full/full/0/native.jpg"
396,9053,4032,"Kraanstraat","Kraanstraat","rue de la grue","Rue de la grue","van bleekersreeke tot dok.",7,1,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=469&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.941/full/full/0/native.jpg"
397,9054,4034,"Krekelberg","Krekelberg","mont des cigales","Mont des cigales","s. amandsberg, tusschen het nieuw begijnhof en den dendermondscheweg.",0,1,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=469&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.941/full/full/0/native.jpg"
398,9055,4035,"Kriekerijstraat","Kriekerijstraat","rue de la cérisaie","Rue de la cérisaie","van molenaarsstaaat tot s. margrietestraat.",3,1,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=469&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.941/full/full/0/native.jpg"
399,9056,4291,"Krommenelleboog","Krommenelleboog",,,"ziet saliestraat.",,,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=469&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.941/full/full/0/native.jpg"
400,9057,7068,"Krommenesch","Krommenesch","rue du tortillard","Rue du tortillard","van keizerkarelstraat.",4,1,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=469&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.941/full/full/0/native.jpg"
401,9058,4038,"Krommewal","Krommewal","rue du fossé courbe","Rue du fossé courbe","is nu krommewalplaats.",,,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=469&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.941/full/full/0/native.jpg"
402,9059,4038,"Krommewalplaats","Krommewalplaats","place du fossé courbe","Place du fossé courbe","van goudstraat tot krommewalbrug.",3,1,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=469&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.941/full/full/0/native.jpg"
403,9060,4039,"Kromsteeg","Kromsteeg","rue tortue","Rue tortue","v. catalognestr. tot bennesteeg.",1,2,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=469&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.941/full/full/0/native.jpg"
404,9061,4617,"Kroonstraat","Kroonstraat","rue de la couronne","Rue de la couronne","van weversstraat tot vlasstraat.",6,2,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=469&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.941/full/full/0/native.jpg"
405,9062,4041,"Kruisstraat","Kruisstraat","r. de la croix","Rue de la croix","v. bij s. baafs tot kalanderb.",1,2,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=469&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.941/full/full/0/native.jpg"
406,9063,4040,"Kruisboogstraat","Kruisboogstraat","rue de l’arbalète","Rue de l’arbalète","van akkergemsstraat tot koornbloemstraat.",2,2,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=469&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.941/full/full/0/native.jpg"
407,9064,4043,"Kuipersstraat","Kuipersstraat","rue des tonneliers","Rue des tonneliers","van plottersgracht tot lange steenstraat.",3,1,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=469&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.941/full/full/0/native.jpg"
408,9065,4042,"Kuiperskaai","Kuiperskaai","quai des tonneliers","Quai des tonneliers","van Lieven Bauwensplaats tot oude scheldesteeg.",4,1,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=469&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.941/full/full/0/native.jpg"
409,9066,4370,"Kwaadham","Kwaadham",,,"ziet spiegelstraat.",,,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=469&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.941/full/full/0/native.jpg"
410,9067,4047,"Lammerstraat","Lammerstraat","rue de l’agneau","Rue de l’agneau","van s. pietersnieuwstraat tot Lieven Bauwensplaats.",5,2,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=469&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.941/full/full/0/native.jpg"
411,9068,4048,"Landbouwersstraat","Landbouwersstraat","rue des cultivateurs","Rue des cultivateurs","van meulesteeds. steenw. tusschen nrs 270 en 272 tot achtermuide.",3,1,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=469&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.941/full/full/0/native.jpg"
412,9069,4049,"Land van Waasstraat buiten de dampoort","Land van Waasstraat buiten de dampoort","rue du pays de Waas","Rue du pays de Waas","van dendermondschesteenweg tot antwerpschesteenweg.",7,1,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=469&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.941/full/full/0/native.jpg"
413,9070,9070,"Lange beenhouwersstraat","Lange beenhouwersstraat","rue longue des bouchers","Rue longue des bouchers","van reep tot sleutelstraat.",4,1,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=469&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.941/full/full/0/native.jpg"
414,9071,4050,"Lange bogaardstraat","Lange bogaardstraat","rue longue du verger","Rue longue du verger","van brabantdam tot capucienenham.",4,1,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=469&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.941/full/full/0/native.jpg"
415,9072,4051,"Lange kalversteeg","Lange kalversteeg","rue longue aux veaux","Rue longue aux veaux","van oudburg tot korte kalversteeg.",3,1,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=469&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.941/full/full/0/native.jpg"
416,9073,4053,"Lange krevelsteeg","Lange krevelsteeg","rue longue des demangeaisons ou passage de la r. s. Liévin","Rue longue des demangeaisons|Passage de la rue Saint Liévin","v. keizerstr. tot s. lievenstr.",4,1,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=469&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.941/full/full/0/native.jpg"
417,9074,4054,"Langemeire","Langemeire","rue longue du marais","Rue longue du marais","van kalanderberg tot kortemeire.",1,2,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=469&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.941/full/full/0/native.jpg"
418,9075,4055,"Langemunt","Langemunt","rue longue de la monnaie","Rue longue de la monnaie","van groenselmarkt tot groot kanonplaats.",1,1,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=469&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.941/full/full/0/native.jpg"
419,9076,4217,"Lange penitentenstraat","Lange penitentenstraat",,,"ziet penitentenstraat.",,,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=469&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.941/full/full/0/native.jpg"
420,9077,4057,"Lange steensstraat","Lange steensstraat","rue longue des pierres","Rue longue des pierres","van lievestraat tot korte steenstraat.",3,1,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=469&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.941/full/full/0/native.jpg"
421,9078,4058,"Langestraat","Langestraat","rue longue","Rue longue","Ledeberg, van hundelgemschesteenweg tot brusselschesteenweg.",0,1,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=469&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.941/full/full/0/native.jpg"
