spacetime_volume_id,place_name,CRAB_code,CRAB,CRAB_code_comment,gent_gemapt_id,gent_gemapt_id_comment
3193,Weerdestraat,71980,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",2767,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3194,Zeger van Kortrijkstraat,72072,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",2874,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3195,Zestiengemeten,72077,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",2881,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3196,Appelterepad,147548,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3197,Biesbilkpad,147552,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",248,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3198,Biezenstraat,69714,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",3168,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3199,Buitenring-Wondelgem,69825,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",387,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3200,Coomansheide,213865,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3201,Dennenlaan,69907,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",473,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3202,Durmmeersplein,69975,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",550,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3203,Elza Darcielstraat,157406,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3204,Euphrasie Verbrugghepad,179830,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3206,Gaverbulk,147544,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",751,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3207,Geelgorsstraat,70151,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",761,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3208,Gentseaardeweg,70165,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",775,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3209,Gundlichstraat,70262,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",880,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3210,Hagedoornlaan,70277,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",895,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3211,Helmkruidpad,170400,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3212,Henri Meulemanstraat,70352,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",978,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3213,Hoevestraat,70385,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",1013,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3214,Hoornbladstraat,70416,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",1048,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3215,Houtjen,70426,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",1059,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3218,Irène Joliotstraat,153199,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3219,Isala Van Dieststraat,157405,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3220,Jeanne Pipynstraat,184838,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3221,Kalkoenlaan,70590,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",1237,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3222,Langebilkstraat,70854,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",1533,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3223,Langerbrugge-Eiland,70859,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",1539,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3224,Langeveld,147540,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",1546,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3225,Liefkensstraat,70900,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",1590,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3226,Lindemeers,147542,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",1608,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3227,Lisdoddestraat,70921,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",1614,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3228,Lothariusstraat,70937,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",1632,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3229,Lucie Dejardinpad,157408,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3230,Maarkpad,147549,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3231,Martha De Clercqstraat,71010,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",1717,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3232,Meesjesstraat,71039,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",1747,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3235,Poortbilk,147634,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3236,Rietveld,147558,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3237,Rijshoutstraat,71441,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",2183,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3238,Ruienhovestraat,71492,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",2238,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3239,Sarah Bernhardtpad,157411,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3240,Schaapherderstraat,71509,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",2259,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3241,Schildpadstraat,71534,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",2286,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3242,Sint-Sebastiaanstraat,71639,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",2396,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3243,Sneeuwklokjeslaan,71674,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",2435,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3244,Vledermuisstraat,71908,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",2685,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3246,Waterlelielaan,71967,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",2749,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3247,Winkelstraat,72025,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",3521,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3248,Woestijnegoedlaan,72041,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",2835,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3249,Wondelgemstationplein,72048,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",2844,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3250,Zwanebloemstraat,72112,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",2916,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3251,Aannemersstraat,69504,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",11,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3253,Achterstraat,69522,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",31,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3254,Alfons Braeckmanlaan,69565,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",80,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3255,Antwerpsevoetweg,69599,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",121,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3256,August Van Geertstraat,69625,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",150,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3257,Azaleapark,185786,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",4663,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3258,Bromeliastraat,69804,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",359,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3259,Charles Doudeletstraat,69852,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",414,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3260,Christine D'haenhof,155563,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3261,Deborah Lambillottepad,217528,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3263,Destelbergenstraat,69914,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",481,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3264,Doornakkerstraat,69935,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",504,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3265,Emiel Maeyensstraat,70029,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",613,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3266,Everstraat,70059,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",651,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3267,Ferdinand Snellaertplein,70066,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",661,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3269,Grasmusstraat,70218,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",834,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3270,Grondwetlaan,70245,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",865,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3271,Gustaaf Carelshof,70264,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",882,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3272,Heilig-Hartplein,70323,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",942,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3274,Homa Darabistraat,217524,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3275,Hugo Verrieststraat,70433,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",1066,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3276,Jan Roomsstraat,70496,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",1133,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3277,Jean Béthunestraat,70514,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",1152,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3278,Jeanne Vignerystraat,142303,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",1162,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3279,Jef Crickstraat,70523,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",1163,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3282,Jozef Goossenaertsstraat,70550,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",1194,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3283,Julius Vuylstekestraat,70576,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",1221,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3284,Karel Van Renterghemstraat,70625,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",1276,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3285,Karnemelkwegel,70629,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",1279,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3288,Klinkkouterstraat,70708,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",1365,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3289,Koerspleinstraat,70723,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",1382,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3290,Korte Straatje,181632,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3291,La Sapinière,181667,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",12317,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3293,Lepelaarstraat,70897,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",1586,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3294,Lijsterbesdreef,70912,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",1603,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3295,Louis Schuermanstraat,70945,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",1640,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3296,Marcella Van Hoeckestraat,191812,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3297,Nachtegaalstraat,71111,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",1830,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3298,Ombeekhof,71186,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",1906,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3299,Ombeekstraat,71187,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",1907,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3300,Paradijsvogelplein,71271,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3301,Paul De Ryckstraat,71284,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",2016,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3302,Philip Blommaertstraat,71309,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3303,Pimpelmeesstraat,71333,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3304,Rozebroekslag,71485,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",2231,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3305,Salviastraat,71499,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",2245,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3306,Scheldestraat,71528,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",2280,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3307,Schuurstraat,71561,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",2313,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3309,Speerdistelstraat,71690,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",2457,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3310,Thomas Edisonstraat,71784,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3311,Valkenstraat,71838,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",2607,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3312,Verbindingstraat,71861,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",2633,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3313,Verkortingstraat,71865,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",2637,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3314,Vinkenlaan,71893,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",2668,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3316,Waterdreefpad,182086,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
