order_id,E92_Spacetime_Volume,E93_Presence,E31_Document,E52_Time_Span,E61_Time_Primitive_begin_of_the_begin,E61_Time_Primitive_end_of_the_end,E53_Place_ID,E55_Type,E94_Spacetime_Primitive,E41_Appellation,E56_Language_,E55_Type,Spacetime_Volume_Match_Torsten
80,,80,ttps://adore.ugent.be/IIIF/manifests/archive.ugent.be%3A34FC0D84-8CD1-11E2-A445-9E8DB44EB760,80,1855,1857,80,https://id.erfgoed.net/thesauri/erfgoedtypes/1212,"MULTIPOLYGON (((105160.557800002 194138.3213,105155.779399998 194133.390700001,105151.475699998 194129.021000002,105148.210500002 194125.817899998,105143.729099996 194122.2139,105137.394400001 194117.045699999,105131.137900002 194125.7601,105131.218800001 194126.333999999,105131.610799998 194125.839600001,105131.959700003 194126.1428,105138.689099997 194131.6877,105149.811300002 194140.028099999,105150.127400003 194140.3552,105158.066699997 194148.748199999,105161.0189 194153.916999999,105161.673600003 194154.802499998,105165.3156 194159.721799999,105166.563699998 194161.405299999,105168.596699998 194164.136500001,105172.341200002 194169.162,105174.622299999 194172.206099998,105183.024499997 194182.643599998,105186.492200002 194178.251200002,105187.171499997 194178.307799999,105187.786700003 194178.002,105184.475900002 194170.867400002,105175.7645 194156.8686,105175.0141 194155.658599999,105169.110600002 194146.134399999,105168.597499996 194146.040800001,105160.485200003 194138.644299999,105160.557800002 194138.3213)))",Rue du vieux Marchi aux Moutons,FR,Toponym,Oude Schaapmarkt
81,,81,ttps://adore.ugent.be/IIIF/manifests/archive.ugent.be%3A34FC0D84-8CD1-11E2-A445-9E8DB44EB760,81,1855,1857,81,https://id.erfgoed.net/thesauri/erfgoedtypes/1212,"MULTIPOLYGON (((105194.164499998 194196.300500002,105197.292199999 194199.799899999,105200.131099999 194205.783500001,105200.918499999 194207.445900001,105201.9991 194209.5746,105203.814800002 194213.151099999,105205.487899996 194216.4465,105205.357299998 194216.628199998,105205.4749 194216.604899999,105207.110100001 194220.859000001,105207.125100002 194220.816799998,105208.363899998 194220.944200002,105208.515299998 194221.2267,105208.583899997 194220.8594,105213.876699999 194216.335299999,105213.840499997 194216.2311,105213.937600002 194216.191300001,105213.930699997 194216.188000001,105211.8728 194210.4716,105211.472800002 194210.6435,105208.228299998 194205.023800001,105207.279100001 194203.3794,105205.427199997 194200.171,105203.386699997 194196.635200001,105202.102899998 194194.0066,105200.836900003 194191.585200001,105197.890299998 194192.635899998,105197.360200003 194192.2445,105194.164499998 194196.300500002)))",Avenue St. Jean,FR,Toponym,Sint-Jansdreef
82,,82,ttps://adore.ugent.be/IIIF/manifests/archive.ugent.be%3A34FC0D84-8CD1-11E2-A445-9E8DB44EB760,82,1855,1857,82,https://id.erfgoed.net/thesauri/erfgoedtypes/1212,"MULTIPOLYGON (((105213.937600002 194216.191300001,105214.144500002 194216.1065,105218.824500002 194214.187600002,105221.462499999 194213.104600001,105223.9428 194212.0856,105229.514399998 194209.7938,105232.298299998 194208.647300001,105233.439099997 194208.177200001,105236.316600002 194207.0515,105241.045900002 194205.200100001,105242.7544 194204.530900002,105247.609200001 194202.628400002,105250.465599999 194201.508400001,105257.398100004 194198.863499999,105262.333400004 194196.979400001,105266.445600003 194195.4824,105269.886299998 194194.2293,105273.6303 194192.865200002,105274.072999999 194192.699999999,105277.9516 194191.252999999,105281.692299999 194189.856800001,105282.902400002 194189.405000001,105283.8794 194189.040100001,105287.773699999 194187.583700001,105291.131099999 194186.327399999,105292.165399998 194185.956300002,105296.540899999 194184.712400001,105296.436399996 194184.4135,105297.777800001 194183.934,105301.854900002 194182.475200001,105302.059199996 194183.4505,105306.563900001 194182.771699999,105307.226099998 194182.653999999,105308.419299997 194182.4419,105313.437100001 194181.548999999,105317.0022 194180.913800001,105317.628200002 194180.791900001,105321.593599997 194180.019099999,105328.401500002 194178.772999998,105328.559100002 194179.476599999,105328.8323 194179.217300002,105328.939599998 194177.469599999,105330.092299998 194177.1261,105329.844099998 194173.394900002,105329.293399997 194172.882100001,105326.323399998 194173.142099999,105320.666199997 194173.815900002,105319.528300002 194173.952799998,105315.530000001 194174.4866,105311.368799999 194175.041499998,105309.422899999 194175.300799999,105306.853 194175.642200001,105302.454400003 194176.226100001,105300.603100002 194176.471700002,105297.096900001 194177.642499998,105294.047200002 194178.672800001,105290.7324 194179.791999999,105289.126999997 194180.333900001,105287.759999998 194180.795200001,105285.528800003 194181.547899999,105283.787500001 194182.160700001,105278.07 194184.1719,105274.254100002 194185.513500001,105264.932999998 194188.788600001,105264.099600002 194189.1096,105259.440399997 194190.903700002,105255.5484 194192.401700001,105253.040700004 194193.366599999,105248.571500003 194195.0854,105245.111299999 194196.559300002,105240.866899997 194198.274900001,105236.558600001 194200.0152,105232.608999997 194201.6096,105230.237199999 194202.566399999,105229.248099998 194202.993299998,105223.878799997 194205.308499999,105219.220799997 194207.313900001,105211.8728 194210.4716,105213.930699997 194216.188000001,105213.937600002 194216.191300001)))",Rue des Jaugeurs,FR,Toponym,Ijkmeesterstraat
83,,83,ttps://adore.ugent.be/IIIF/manifests/archive.ugent.be%3A34FC0D84-8CD1-11E2-A445-9E8DB44EB760,83,1855,1857,83,https://id.erfgoed.net/thesauri/erfgoedtypes/1212,"MULTIPOLYGON (((105348.548199996 194149.5702,105347.149899997 194148.373500001,105343.874499999 194144.1675,105341.569899999 194138.866500001,105342.019400001 194138.697700001,105335.654799998 194139.929499999,105337.232500002 194143.962200001,105339.964199997 194146.053599998,105342.2575 194145.251200002,105346.608499996 194151.510000002,105348.548199996 194149.5702)))",Pont du Bassin,FR,Toponym,Tussen 't Pas
84,,84,ttps://adore.ugent.be/IIIF/manifests/archive.ugent.be%3A34FC0D84-8CD1-11E2-A445-9E8DB44EB760,84,1855,1857,84,https://id.erfgoed.net/thesauri/erfgoedtypes/1212,"MULTIPOLYGON (((105353.143799998 194151.479600001,105363.799999997 194146.734299999,105364.174199998 194146.571600001,105373.646499999 194142.4507,105391.322800003 194134.760200001,105391.7311 194134.993099999,105392.342799999 194135.342099998,105394.5493 194134.123599999,105400.6118 194131.299899999,105402.046800002 194130.599399999,105408.744999997 194127.3972,105411.227899998 194126.1153,105419.561499998 194122.919,105420.697300002 194119.6468,105425.726499997 194116.819800001,105425.203199998 194115.462099999,105426.857500002 194114.7245,105426.255000003 194113.450599998,105434.667599998 194109.4122,105433.834799998 194106.647399999,105424.256200001 194110.526299998,105425.015600003 194112.312899999,105423.238600001 194112.910300002,105423.665700004 194114.3149,105421.710199997 194115.078000002,105419.211999997 194116.169399999,105418.345700003 194117.158500001,105416.2883 194119.5766,105415.421899997 194120.5658,105399.351899996 194127.662999999,105389.693700001 194131.923900001,105388.605899997 194131.587299999,105381.0317 194134.962299999,105382.984399997 194135.5273,105372.4177 194140.184900001,105358.6219 194146.6906,105349.9485 194150.669599999,105349.930399999 194151.0513,105352.554899998 194151.289900001,105353.143799998 194151.479600001)))",zonder naam,FR,Toponym,Volmolenstraat
85,,85,ttps://adore.ugent.be/IIIF/manifests/archive.ugent.be%3A34FC0D84-8CD1-11E2-A445-9E8DB44EB760,85,1855,1857,85,https://id.erfgoed.net/thesauri/erfgoedtypes/1212,"MULTIPOLYGON (((105408.901799999 194176.020100001,105410.173799999 194173.2806,105411.468900003 194170.490899999,105412.878700003 194165.976199999,105416.356700003 194167.2883,105420.7795 194168.9564,105418.671499997 194174.969000001,105418.2491 194176.173700001,105414.879100002 194185.2601,105414.015299998 194184.817699999,105414.1127 194185.170499999,105433.677500002 194200.679200001,105433.9111 194200.6116,105435.493100002 194198.389600001,105432.772600003 194174.640299998,105433.888800003 194172.278900001,105430.902800001 194171.1186,105431.944499999 194168.669399999,105434.850400001 194169.992899999,105439.738200001 194158.808400001,105442.1373 194154.355999999,105441.491300002 194154.343400002,105441.380400002 194153.849300001,105420.470200002 194145.868900001,105416.862099998 194144.491599999,105414.852499999 194150.284400001,105411.799199998 194159.108899999,105410.171599999 194163.844900001,105409.335900001 194166.276299998,105408.470700003 194168.793299999,105407.080799997 194172.835999999,105406.722099997 194173.8792,105404.003200002 194179.0288,105404.091600001 194179.205600001,105406.239 194181.114399999,105406.621699996 194180.9307,105408.901799999 194176.020100001)))",Place du Moulin a Foulon,FR,Toponym,Tussen 't Pas/Nieuwbrugkaai
86,,86,ttps://adore.ugent.be/IIIF/manifests/archive.ugent.be%3A34FC0D84-8CD1-11E2-A445-9E8DB44EB760,86,1855,1857,86,https://id.erfgoed.net/thesauri/erfgoedtypes/1212,"MULTIPOLYGON (((105411.334200002 194192.578499999,105411.386399999 194192.6109,105405.752300002 194203.469700001,105398.637900002 194217.175299998,105399.524999999 194218.9494,105399.924400002 194219.268199999,105396.221100003 194226.2995,105396.3697 194226.5667,105398.325800002 194227.6314,105399.401500002 194225.958500002,105403.357799999 194218.522599999,105404.066299997 194218.229600001,105404.368500002 194218.2366,105404.975299999 194218.044399999,105405.685000002 194217.6483,105407.296499997 194214.357700001,105410.487800002 194208.135200001,105412.976199999 194203.284699999,105416.694600001 194196.0348,105417.291299999 194196.347399998,105417.214400001 194196.1459,105411.4881 194192.567000002,105411.334200002 194192.578499999)))",Impasse aux Limaçons,FR,Toponym,Sint-Joriskaai
87,,87,ttps://adore.ugent.be/IIIF/manifests/archive.ugent.be%3A34FC0D84-8CD1-11E2-A445-9E8DB44EB760,87,1855,1857,87,https://id.erfgoed.net/thesauri/erfgoedtypes/1212,"MULTIPOLYGON (((105431.800800003 194204.244100001,105438.811999999 194208.045299999,105441.919399999 194209.7227,105447.841399997 194212.913199998,105447.816799998 194212.963100001,105447.993299998 194212.847600002,105448.292900003 194208.204100002,105434.9366 194201.317400001,105431.800800003 194204.244100001)))",Pont de la Tour Rouge,FR,Toponym,Sint-Joriskaai
88,,88,ttps://adore.ugent.be/IIIF/manifests/archive.ugent.be%3A34FC0D84-8CD1-11E2-A445-9E8DB44EB760,88,1855,1857,88,https://id.erfgoed.net/thesauri/erfgoedtypes/1212,"MULTIPOLYGON (((105610.0682 194256.058400001,105610.054700002 194256.057100002,105607.266000003 194252.406500001,105604.210600004 194248.603700001,105605.978600003 194240.1972,105606.286700003 194239.992600001,105607.1052 194236.7086,105607.952699997 194233.3486,105609.186999999 194228.484200001,105610.326899998 194223.987399999,105611.332000002 194219.984299999,105612.8389 194213.661200002,105601.592200004 194213.259500001,105597.330600001 194233.807700001,105596.050899997 194240.106899999,105595.145800002 194240.227699999,105593.718500003 194247.228700001,105588.296499997 194251.743000001,105585.683700003 194253.798999999,105584.2619 194253.696800001,105584.861599997 194254.2366,105610.026000001 194256.1006,105610.0682 194256.058400001)))",Rue du Chateau,FR,Toponym,Jan van Gentstraat
89,,89,ttps://adore.ugent.be/IIIF/manifests/archive.ugent.be%3A34FC0D84-8CD1-11E2-A445-9E8DB44EB760,89,1855,1857,89,https://id.erfgoed.net/thesauri/erfgoedtypes/1212,"MULTIPOLYGON (((105699.818099998 194265.0869,105708.268799998 194229.846799999,105699.033399999 194227.208099999,105696.828100003 194227.4375,105699.027500004 194227.8477,105697.226199999 194235.355300002,105695.9956 194240.523499999,105694.976099998 194245.246599998,105694.048600003 194249.650400002,105690.964100003 194264.1404,105699.499499999 194265.420699999,105699.818099998 194265.0869)))",Rue d'Anvers,FR,Toponym,Bastionstraat
90,,90,ttps://adore.ugent.be/IIIF/manifests/archive.ugent.be%3A34FC0D84-8CD1-11E2-A445-9E8DB44EB760,90,1855,1857,90,https://id.erfgoed.net/thesauri/erfgoedtypes/1212,"MULTIPOLYGON (((105726.185699999 194278.0438,105727.266400002 194278.116599999,105722.537199996 194294.1087,105716.763899997 194313.588799998,105715.954099998 194316.4454,105715.852899998 194316.816199999,105696.866499998 194383.266399998,105696.302299999 194383.1142,105696.703400001 194384.718699999,105691.577299997 194401.495000001,105691.463399999 194401.580400001,105691.579700001 194401.613499999,105686.715000004 194418.479699999,105695.771399997 194421.067299999,105696.397299998 194420.754299998,105728.560699999 194308.659699999,105729.846100003 194304.142499998,105732.956 194293.419300001,105737.068599999 194279.239700001,105739.187399998 194279.620499998,105738.178099997 194278.934999999,105726.993900001 194277.536899999,105726.185699999 194278.0438)))",zonder naam,FR,Toponym,Warandestraat
91,,91,ttps://adore.ugent.be/IIIF/manifests/archive.ugent.be%3A34FC0D84-8CD1-11E2-A445-9E8DB44EB760,91,1855,1857,91,https://id.erfgoed.net/thesauri/erfgoedtypes/1212,"MULTIPOLYGON (((105696.302299999 194383.1142,105673.996299997 194377.096999999,105671.677900001 194371.8926,105672.966499999 194365.558499999,105682.925899997 194317.978100002,105683.189599998 194316.761799999,105685.798299998 194303.138,105686.406099997 194298.142099999,105686.806599997 194296.3037,105691.098700002 194276.602200001,105687.638499998 194275.8332,105685.653800003 194285.131999999,105685.092500001 194287.7797,105684.732799999 194289.486099999,105683.923100002 194293.730799999,105683.408399999 194296.502799999,105678.2733 194323.9617,105677.830399998 194326.318700001,105677.650799997 194332.154399998,105675.962899998 194339.798599999,105670.980400003 194364.088199999,105669.897100002 194369.439399999,105666.6624 194374.524,105667.569799997 194376.104400001,105668.344800003 194377.334899999,105668.834399998 194379.3662,105665.010700002 194380.243000001,105665.291299999 194384.364500001,105668.1285 194384.0273,105669.802599996 194394.416200001,105669.928499997 194395.466499999,105691.463399999 194401.580400001,105691.577299997 194401.495000001,105696.703400001 194384.718699999,105696.302299999 194383.1142)))",Rue d'Anvers,FR,Toponym,Dampoortstraat
92,,92,ttps://adore.ugent.be/IIIF/manifests/archive.ugent.be%3A34FC0D84-8CD1-11E2-A445-9E8DB44EB760,92,1855,1857,92,https://id.erfgoed.net/thesauri/erfgoedtypes/1212,"MULTIPOLYGON (((105668.6677 194518.125999998,105707.8323 194529.910999998,105707.237199999 194531.998100001,105708.353600003 194530.1131,105710.655100003 194519.5264,105691.742799997 194514.147,105686.679099999 194512.686500002,105671.435000002 194508.284499999,105673.524499997 194500.952399999,105683.072300002 194467.465500001,105684.502599999 194462.453000002,105685.748400003 194458.0878,105693.379500002 194431.378800001,105702.739100002 194434.048500001,105732.898800001 194442.513799999,105732.598999999 194443.559799999,105733.517999999 194442.503600001,105736.314099997 194431.319499999,105736.136600003 194431.18,105735.791900001 194432.3849,105696.302500002 194421.0847,105696.397299998 194420.754299998,105695.771399997 194421.067299999,105686.715000004 194418.479699999,105686.710299999 194418.4958,105665.6175 194412.371399999,105665.363899998 194413.4978,105663.268700004 194422.699700002,105683.654700004 194428.672800001,105672.504699998 194467.840700001,105670.553900003 194474.703699999,105663.905299999 194498.112199999,105661.945900001 194505.015500002,105647.317900002 194501.017999999,105645.669699997 194500.567200001,105643.452100001 194510.6017,105659.175300002 194515.285700001,105637.212399997 194593.302700002,105626.288999997 194590.2476,105624.281999998 194600.592500001,105634.2676 194603.556000002,105612.272100002 194680.109900001,105611.4362 194679.863499999,105611.424000002 194680.1675,105621.676200002 194683.4296,105622.033100002 194683.218899999,105621.828000002 194683.1598,105624.1655 194674.907299999,105629.001000002 194657.835200001,105632.333300002 194646.069899999,105640.546700001 194617.070700001,105643.625500001 194606.2005,105682.664499998 194617.316100001,105685.519199997 194607.936299998,105685.420100003 194607.407600001,105646.699199997 194596.1483,105668.6677 194518.125999998)))",zonder naam,FR,Toponym,Warandestraat
